"state_abbrev","plan_type","age_category","premium_range","contract_year","seq_id","language_id"
"NH","40","5","Información No Disponible","2016","52995","2"
"NH","40","6","Information Not Available","2016","52996","1"
"NH","40","6","Información No Disponible","2016","52996","2"
"NH","41","1","Information Not Available","2016","52997","1"
"NH","41","1","Información No Disponible","2016","52997","2"
"NH","41","2","Information Not Available","2016","52998","1"
"NH","41","2","Información No Disponible","2016","52998","2"
"NH","41","3","Information Not Available","2016","52999","1"
"NH","41","3","Información No Disponible","2016","52999","2"
"NH","41","4","Information Not Available","2016","53000","1"
"NH","41","4","Información No Disponible","2016","53000","2"
"NH","41","5","Information Not Available","2016","53001","1"
"NH","41","5","Información No Disponible","2016","53001","2"
"NH","41","6","Information Not Available","2016","53002","1"
"NH","41","6","Información No Disponible","2016","53002","2"
"NH","42","1","Information Not Available","2016","53003","1"
"NH","42","1","Información No Disponible","2016","53003","2"
"NH","42","2","Information Not Available","2016","53004","1"
"NH","42","2","Información No Disponible","2016","53004","2"
"NH","42","3","Information Not Available","2016","53005","1"
"NH","42","3","Información No Disponible","2016","53005","2"
"NH","42","4","Information Not Available","2016","53006","1"
"NH","42","4","Información No Disponible","2016","53006","2"
"NH","42","5","Information Not Available","2016","53007","1"
"NH","42","5","Información No Disponible","2016","53007","2"
"NH","42","6","Information Not Available","2016","53008","1"
"NH","42","6","Información No Disponible","2016","53008","2"
"NJ","1","1","Information Not Available","2016","53009","1"
"NJ","1","1","Información No Disponible","2016","53009","2"
"NJ","1","2","$99 - $234","2016","53010","1"
"NJ","1","2","$99 - $234","2016","53010","2"
"NJ","1","3","Information Not Available","2016","53011","1"
"NJ","1","3","Información No Disponible","2016","53011","2"
"NJ","1","4","Information Not Available","2016","53012","1"
"NJ","1","4","Información No Disponible","2016","53012","2"
"NJ","1","5","Information Not Available","2016","53013","1"
"NJ","1","5","Información No Disponible","2016","53013","2"
"NJ","1","6","Information Not Available","2016","53014","1"
"NJ","1","6","Información No Disponible","2016","53014","2"
"NJ","8","3","Información No Disponible","2016","53053","2"
"NJ","8","4","Information Not Available","2016","53054","1"
"NJ","8","4","Información No Disponible","2016","53054","2"
"NJ","8","5","Information Not Available","2016","53055","1"
"NJ","8","5","Información No Disponible","2016","53055","2"
"NJ","8","6","Information Not Available","2016","53056","1"
"NJ","8","6","Información No Disponible","2016","53056","2"
"NJ","13","1","Information Not Available","2016","53081","1"
"NJ","13","1","Información No Disponible","2016","53081","2"
"NJ","13","2","Information Not Available","2016","53082","1"
"NJ","13","2","Información No Disponible","2016","53082","2"
"NJ","13","3","Information Not Available","2016","53083","1"
"NJ","13","3","Información No Disponible","2016","53083","2"
"NJ","13","4","Information Not Available","2016","53084","1"
"NJ","13","4","Información No Disponible","2016","53084","2"
"NJ","13","5","Information Not Available","2016","53085","1"
"NJ","13","5","Información No Disponible","2016","53085","2"
"NJ","13","6","Information Not Available","2016","53086","1"
"NJ","13","6","Información No Disponible","2016","53086","2"
"NJ","14","1","Information Not Available","2016","53087","1"
"NJ","14","1","Información No Disponible","2016","53087","2"
"NJ","14","2","Information Not Available","2016","53088","1"
"NJ","14","2","Información No Disponible","2016","53088","2"
"NJ","14","3","Information Not Available","2016","53089","1"
"NJ","14","3","Información No Disponible","2016","53089","2"
"NJ","14","4","Information Not Available","2016","53090","1"
"NJ","14","4","Información No Disponible","2016","53090","2"
"NJ","14","5","Information Not Available","2016","53091","1"
"NJ","14","5","Información No Disponible","2016","53091","2"
"NJ","14","6","Information Not Available","2016","53092","1"
"NJ","14","6","Información No Disponible","2016","53092","2"
"NJ","15","1","Information Not Available","2016","53093","1"
"NJ","15","1","Información No Disponible","2016","53093","2"
"NJ","15","2","Information Not Available","2016","53094","1"
"NJ","15","2","Información No Disponible","2016","53094","2"
"NJ","15","3","Information Not Available","2016","53095","1"
"NJ","15","3","Información No Disponible","2016","53095","2"
"NJ","15","4","Information Not Available","2016","53096","1"
"NJ","15","4","Información No Disponible","2016","53096","2"
"NJ","15","5","Information Not Available","2016","53097","1"
"NJ","15","5","Información No Disponible","2016","53097","2"
"NJ","15","6","Information Not Available","2016","53098","1"
"NJ","15","6","Información No Disponible","2016","53098","2"
"NJ","16","1","Information Not Available","2016","53099","1"
"NJ","16","1","Información No Disponible","2016","53099","2"
"NJ","16","2","Information Not Available","2016","53100","1"
"NJ","16","2","Información No Disponible","2016","53100","2"
"NJ","16","3","Information Not Available","2016","53101","1"
"NJ","16","3","Información No Disponible","2016","53101","2"
"NJ","16","4","Information Not Available","2016","53102","1"
"NJ","16","4","Información No Disponible","2016","53102","2"
"NJ","16","5","Information Not Available","2016","53103","1"
"NJ","16","5","Información No Disponible","2016","53103","2"
"NJ","16","6","Information Not Available","2016","53104","1"
"NJ","16","6","Información No Disponible","2016","53104","2"
"NJ","18","1","Information Not Available","2016","53111","1"
"NJ","18","1","Información No Disponible","2016","53111","2"
"NJ","18","2","Information Not Available","2016","53112","1"
"NJ","18","2","Información No Disponible","2016","53112","2"
"NJ","18","3","Information Not Available","2016","53113","1"
"NJ","18","3","Información No Disponible","2016","53113","2"
"NJ","18","4","Information Not Available","2016","53114","1"
"NJ","18","4","Información No Disponible","2016","53114","2"
"NJ","41","6","Información No Disponible","2016","53170","2"
"NJ","42","1","Information Not Available","2016","53171","1"
"NJ","42","1","Información No Disponible","2016","53171","2"
"NJ","42","2","Information Not Available","2016","53172","1"
"NJ","42","2","Información No Disponible","2016","53172","2"
"NJ","42","3","Information Not Available","2016","53173","1"
"NJ","42","3","Información No Disponible","2016","53173","2"
"NJ","42","4","Information Not Available","2016","53174","1"
"NJ","42","4","Información No Disponible","2016","53174","2"
"NJ","42","5","Information Not Available","2016","53175","1"
"NJ","42","5","Información No Disponible","2016","53175","2"
"NJ","42","6","Information Not Available","2016","53176","1"
"NJ","42","6","Información No Disponible","2016","53176","2"
"NM","1","1","$56 - $295","2016","53177","1"
"NM","1","1","$56 - $295","2016","53177","2"
"NM","1","2","$56 - $200","2016","53178","1"
"NM","1","2","$56 - $200","2016","53178","2"
"NM","1","3","$56 - $231","2016","53179","1"
"NM","1","3","$56 - $231","2016","53179","2"
"NM","1","4","$56 - $265","2016","53180","1"
"NM","1","4","$56 - $265","2016","53180","2"
"NM","1","5","$56 - $319","2016","53181","1"
"NM","1","5","$56 - $319","2016","53181","2"
"NM","1","6","$56 - $319","2016","53182","1"
"NM","1","6","$56 - $319","2016","53182","2"
"NM","2","1","$99 - $438","2016","53183","1"
"NM","2","1","$99 - $438","2016","53183","2"
"NM","2","2","$86 - $227","2016","53184","1"
"NM","2","2","$86 - $227","2016","53184","2"
"NM","2","3","$99 - $292","2016","53185","1"
"NM","2","3","$99 - $292","2016","53185","2"
"NM","2","4","$99 - $302","2016","53186","1"
"NM","2","4","$99 - $302","2016","53186","2"
"NM","2","5","$99 - $363","2016","53187","1"
"NM","2","5","$99 - $363","2016","53187","2"
"NM","2","6","$99 - $363","2016","53188","1"
"NM","2","6","$99 - $363","2016","53188","2"
"NM","3","1","$118 - $318","2016","53189","1"
"NM","3","1","$118 - $318","2016","53189","2"
"NM","3","2","$98 - $258","2016","53190","1"
"NM","3","2","$98 - $258","2016","53190","2"
"NM","3","3","$117 - $299","2016","53191","1"
"NM","3","3","$117 - $299","2016","53191","2"
"NM","3","4","$118 - $344","2016","53192","1"
"NM","3","4","$118 - $344","2016","53192","2"
"NM","3","5","$118 - $413","2016","53193","1"
"NM","3","5","$118 - $413","2016","53193","2"
"NM","3","6","$118 - $413","2016","53194","1"
"NM","3","6","$118 - $413","2016","53194","2"
"NM","4","1","$132","2016","53195","1"
"NM","4","1","$132","2016","53195","2"
"NM","4","2","$91 - $192","2016","53196","1"
"NM","4","2","$91 - $192","2016","53196","2"
"NM","4","3","$108 - $219","2016","53197","1"
"NM","4","3","$108 - $219","2016","53197","2"
"NM","4","4","$128 - $260","2016","53198","1"
"NM","4","4","$128 - $260","2016","53198","2"
"NM","4","5","$146 - $303","2016","53199","1"
"NM","4","5","$146 - $303","2016","53199","2"
"NM","4","6","$146 - $303","2016","53200","1"
"NM","4","6","$146 - $303","2016","53200","2"
"NM","6","1","$119 - $388","2016","53207","1"
"NM","6","1","$119 - $388","2016","53207","2"
"NM","6","2","$102 - $215","2016","53208","1"
"NM","6","2","$102 - $215","2016","53208","2"
"NM","6","3","$119 - $246","2016","53209","1"
"NM","6","3","$119 - $246","2016","53209","2"
"NM","6","4","$119 - $282","2016","53210","1"
"NM","6","4","$119 - $282","2016","53210","2"
"NM","6","5","$119 - $339","2016","53211","1"
"NM","6","5","$119 - $339","2016","53211","2"
"NM","6","6","$119 - $339","2016","53212","1"
"NM","6","6","$119 - $339","2016","53212","2"
"NM","7","1","$46 - $207","2016","53213","1"
"NM","7","1","$46 - $207","2016","53213","2"
"NM","7","2","$26 - $64","2016","53214","1"
"NM","7","2","$26 - $64","2016","53214","2"
"NM","7","3","$35 - $74","2016","53215","1"
"NM","18","1","Information Not Available","2016","53279","1"
"NM","18","1","Información No Disponible","2016","53279","2"
"NM","18","2","Information Not Available","2016","53280","1"
"NM","18","2","Información No Disponible","2016","53280","2"
"NM","18","3","Information Not Available","2016","53281","1"
"NM","18","3","Información No Disponible","2016","53281","2"
"NM","18","4","Information Not Available","2016","53282","1"
"NM","18","4","Información No Disponible","2016","53282","2"
"NM","18","5","Information Not Available","2016","53283","1"
"NM","18","5","Información No Disponible","2016","53283","2"
"NM","18","6","Information Not Available","2016","53284","1"
"NM","18","6","Información No Disponible","2016","53284","2"
"NM","19","1","Information Not Available","2016","53285","1"
"NM","19","1","Información No Disponible","2016","53285","2"
"NM","19","2","Information Not Available","2016","53286","1"
"NM","19","2","Información No Disponible","2016","53286","2"
"NM","19","3","Information Not Available","2016","53287","1"
